chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
1,J 1:15,P66,ερχομε νος,ερχο μενος,substitution_morphological,ον ειπον ο οπισω μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος,ον ειπον ο οπισω μου ερχο μενος εμπροσθεν μου γεγονεν ο τι
1,J 1:15,P66,οτι,ο τι,substitution_morphological,ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου ην,ερχο μενος εμπροσθεν μου γεγονεν ο τι πρωτος μου ην
1,J 1:15,aleph,ϊωανης μαρτυρει πε ρι,ϊωαννης μαρτυρι περι,substitution_morphological,ϊωανης μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος,ϊωαννης μαρτυρι περι αυτου και κε κραγεν λεγων
1,J 1:15,aleph,κεκραγε¯,κε κραγεν,substitution_morphological,μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος ην ο ειπων,ϊωαννης μαρτυρι περι αυτου και κε κραγεν λεγων ουτος ην ο ειπων
1,J 1:15,aleph,[ADD],ειπων ον,addition,ουτος ην ο ειπων ον ειπον ο οπισω μου ερχομε,ουτος ην ο ειπων ον ειπων ον ειπον ο οπισω μου ερ
1,J 1:15,aleph,ερχομε νος εμπροσθεν,ερ χομενος ος εμ προσθεν,substitution_morphological,ον ειπον ο οπισω μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου,ον ειπον ο οπισω μου ερ χομενος ος εμ προσθεν μου γε γονεν οτι πρωτος
1,J 1:15,aleph,γεγονεν,γε γονεν,substitution_morphological,μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου ην,χομενος ος εμ προσθεν μου γε γονεν οτι πρωτος μου ην
1,J 1:15,A,ϊωανης,Ιωαννης,substitution_morphological,ϊωανης μαρτυρει πε ρι αυτου και,Ιωαννης μαρτυρει περι αυτου και κεκραγεν
1,J 1:15,A,πε ρι,περι,substitution_morphological,ϊωανης μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων ουτος
1,J 1:15,A,κεκραγε¯,κεκραγεν,substitution_morphological,μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος ην ο ειπων,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον
1,J 1:15,A,ην ο ειπων,η¯,substitution_lexical,αυτου και κεκραγε¯ λεγων ουτος ην ο ειπων ον ειπον ο οπισω μου,αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον ο οπισω μου
1,J 1:15,A,ερχομε νος,ερχο μενος,substitution_morphological,ον ειπον ο οπισω μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος,ον ειπον ο οπισω μου ερχο μενος εμπροσθεν μου γε γονεν οτι
1,J 1:15,A,γεγονεν,γε γονεν,substitution_morphological,μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου ην,μου ερχο μενος εμπροσθεν μου γε γονεν οτι πρωτος μου ην
1,J 1:15,D,ϊωανης μαρτυρει πε ρι,ιωαννης μαρτυρι περι,substitution_morphological,ϊωανης μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος,ιωαννης μαρτυρι περι αυτου και κεκραγεν ουτος ην
1,J 1:15,D,κεκραγε¯ λεγων,κεκραγεν,substitution_morphological,μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος ην ο ειπων ον,ιωαννης μαρτυρι περι αυτου και κεκραγεν ουτος ην ον ειπον ϋμιν
1,J 1:15,D,ο ειπων,[OMIT],omission,και κεκραγε¯ λεγων ουτος ην ο ειπων ον ειπον ο οπισω μου,αυτου και κεκραγεν ουτος ην ον ειπον ϋμιν ο οπισω
1,J 1:15,D,[ADD],ϋμιν,addition,ην ο ειπων ον ειπον ο οπισω μου ερχομε νος,κεκραγεν ουτος ην ον ειπον ϋμιν ο οπισω μου ερχομενος ενπροσθεν
1,J 1:15,D,ερχομε νος εμπροσθεν,ερχομενος ενπροσθεν,substitution_morphological,ον ειπον ο οπισω μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου,ειπον ϋμιν ο οπισω μου ερχομενος ενπροσθεν μου γεγονεν οτι πρωτος μου
1,J 1:16,P66,πλη ρωματος,πληρω ματος,substitution_morphological,οτι εκ του πλη ρωματος αυτου ημεις παντες ελαβομεν και,οτι εκ του πληρω ματος αυτου ημεις παντες ελαβο μεν
1,J 1:16,P66,ελαβομεν,ελαβο μεν,substitution_morphological,πλη ρωματος αυτου ημεις παντες ελαβομεν και χαριν αντι χαριτος,πληρω ματος αυτου ημεις παντες ελαβο μεν και χαριν αντι χαριτος
1,J 1:16,aleph,πλη ρωματος αυτου,πληρωματος αυ του,substitution_morphological,οτι εκ του πλη ρωματος αυτου ημεις παντες ελαβομεν και χαριν,οτι εκ του πληρωματος αυ του ημεις παντες ελαβομεν και χα
1,J 1:16,aleph,χαριν,χα ριν,substitution_morphological,αυτου ημεις παντες ελαβομεν και χαριν αντι χαριτος,του ημεις παντες ελαβομεν και χα ριν αντι χαριτος
1,J 1:16,A,οτι,Και,substitution_lexical,οτι εκ του πλη ρωματος αυτου,Και εκ του πληρωματος αυτου ημεις
1,J 1:16,A,πλη ρωματος,πληρωματος,substitution_morphological,οτι εκ του πλη ρωματος αυτου ημεις παντες ελαβομεν και,Και εκ του πληρωματος αυτου ημεις παντες ελαβομεν και
1,J 1:16,D,πλη ρωματος,πληρωματος,substitution_morphological,οτι εκ του πλη ρωματος αυτου ημεις παντες ελαβομεν και,οτι εκ του πληρωματος αυτου ημεις παντες κατ ιωαν
1,J 1:16,D,ελαβομεν και χαριν αντι χαριτος,κατ ιωαν,substitution_lexical,πλη ρωματος αυτου ημεις παντες ελαβομεν και χαριν αντι χαριτος,του πληρωματος αυτου ημεις παντες κατ ιωαν
1,J 1:17,P66,νομος,νο μος,substitution_morphological,οτι ο νομος δια μωϋ σεως εδοθη η,οτι ο νο μος δια μωϋσεως' εδοθη η χαρις
1,J 1:17,P66,μωϋ σεως,μωϋσεως',substitution_morphological,οτι ο νομος δια μωϋ σεως εδοθη η χαρις και η,οτι ο νο μος δια μωϋσεως' εδοθη η χαρις δε και
1,J 1:17,P66,[ADD],δε,addition,μωϋ σεως εδοθη η χαρις και η αληθεια δια ιυ,δια μωϋσεως' εδοθη η χαρις δε και η αληθια δια ιυ
1,J 1:17,P66,εγε νετο,εγενετο,substitution_morphological,η αληθεια δια ιυ χυ εγε νετο,η αληθια δια ιυ χυ εγενετο
1,J 1:17,aleph,μωϋ σεως,μωϋσεως,substitution_morphological,οτι ο νομος δια μωϋ σεως εδοθη η χαρις και η,οτι ο νομος δια μωϋσεως εδοθη η χαρις και η
1,J 1:17,aleph,αληθεια,αληθι α,substitution_morphological,εδοθη η χαρις και η αληθεια δια ιυ χυ εγε νετο,εδοθη η χαρις και η αληθι α δια ιυ χυ εγενετο
1,J 1:17,aleph,εγε νετο,εγενετο,substitution_morphological,η αληθεια δια ιυ χυ εγε νετο,αληθι α δια ιυ χυ εγενετο
1,J 1:17,A,νομος,νο μος,substitution_morphological,οτι ο νομος δια μωϋ σεως εδοθη η,οτι ο νο μος δια μωσεως εδοθη η χαρις
1,J 1:17,A,μωϋ σεως,μωσεως,substitution_morphological,οτι ο νομος δια μωϋ σεως εδοθη η χαρις και η,οτι ο νο μος δια μωσεως εδοθη η χαρις και η
1,J 1:17,A,εγε νετο,εγενετο,substitution_morphological,η αληθεια δια ιυ χυ εγε νετο,η αληθεια δια ιυ χυ εγενετο
1,J 1:18,P66,εω †ρακεν πωποτε μονο γενης,εωρακεν πωποται μο νογενης,substitution_morphological,θν ουδεις εω †ρακεν πωποτε μονο γενης θς ο ων εις τον,θν ουδεις εωρακεν πωποται μο νογενης θς ο ων εις τον
1,J 1:18,P66,πατρος εκεινος,πρς εκινος,substitution_morphological,ων εις τον κολπον του πατρος εκεινος εξηγησατο,ων εις τον κολπον του πρς εκινος εξηγησατο
1,J 1:18,aleph,εω †ρακεν,εωρα κεν,substitution_morphological,θν ουδεις εω †ρακεν πωποτε μονο γενης θς ο,θν ουδεις εωρα κεν πωποτε ο μο νογενης θς
1,J 1:18,aleph,μονο γενης,ο μο νογενης,substitution_morphological,θν ουδεις εω †ρακεν πωποτε μονο γενης θς ο ων εις τον,θν ουδεις εωρα κεν πωποτε ο μο νογενης θς ο ων εις το¯
1,J 1:18,aleph,τον,το¯,substitution_morphological,γενης θς ο ων εις τον κολπον του πατρος εκεινος εξηγησατο,νογενης θς ο ων εις το¯ κολπον του πα τρος εκεινος
1,J 1:18,aleph,πατρος,πα τρος,substitution_morphological,ων εις τον κολπον του πατρος εκεινος εξηγησατο,ων εις το¯ κολπον του πα τρος εκεινος εξη γησατο
1,J 1:18,aleph,εξηγησατο,εξη γησατο,substitution_morphological,τον κολπον του πατρος εκεινος εξηγησατο,κολπον του πα τρος εκεινος εξη γησατο
1,J 1:18,A,εω †ρακεν,εωρα Κεν,substitution_morphological,θν ουδεις εω †ρακεν πωποτε μονο γενης θς ο,θν ουδεις εωρα Κεν πωποτε ο μονογενης υιος ο
1,J 1:18,A,μονο γενης θς,ο μονογενης υιος,substitution_morphological,θν ουδεις εω †ρακεν πωποτε μονο γενης θς ο ων εις τον κολπον,θν ουδεις εωρα Κεν πωποτε ο μονογενης υιος ο ων εις τον κολπον
